zn,|28|29|7|31|43|21|,609.0,2140.0,122.0,0.0,1.57,0.05,0.05,0.99,0.18,0.07,0.04
zn,|28|29|7|31|43|27|,658.0,2052.0,127.0,0.0,1.57,0.05,0.08,1.05,0.26,0.07,0.04
zn,|28|29|7|31|43|39|,609.0,2358.0,122.0,0.0,1.57,0.11,0.05,1.05,0.26,0.07,0.04
zn,|28|29|7|31|32|21|,609.0,2245.0,117.0,0.0,1.49,0.1,0.0,0.96,0.36,0.07,0.04
zn,|28|29|7|31|32|27|,658.0,2157.0,122.0,0.0,1.49,0.1,0.03,1.02,0.44,0.07,0.04
zn,|28|29|7|31|32|39|,609.0,2463.0,117.0,0.0,1.49,0.16,0.0,1.02,0.44,0.07,0.04
zn,|28|35|7|31|43|21|,559.0,2140.0,122.0,0.0,1.55,0.05,0.08,0.84,0.15,0.07,0.07
zn,|28|35|7|31|43|27|,608.0,2052.0,127.0,0.0,1.55,0.05,0.11,0.9,0.23,0.07,0.07
zn,|28|35|7|31|43|39|,559.0,2358.0,122.0,0.0,1.55,0.11,0.08,0.9,0.23,0.07,0.07
zn,|28|29|7|37|43|27|,635.0,2052.0,127.0,3.0,1.47,0.05,0.11,1.16,0.26,0.04,0.04
zn,|28|29|7|42|43|21|,586.0,2140.0,122.0,0.0,1.52,0.05,0.13,0.96,0.18,0.07,0.11
zn,|28|29|7|42|43|27|,635.0,2052.0,127.0,0.0,1.52,0.05,0.16,1.02,0.26,0.07,0.11
zn,|28|29|7|42|43|39|,586.0,2358.0,122.0,0.0,1.52,0.11,0.13,1.02,0.26,0.07,0.11
zn,|28|35|7|31|32|27|,608.0,2157.0,122.0,0.0,1.47,0.1,0.06,0.87,0.41,0.07,0.07
zn,|1|23|41|31|43|27|,706.0,2052.0,105.0,2.0,1.44,0.0,0.1,0.85,0.3,0.07,0.03
zn,|28|2|7|31|43|21|,585.0,2140.0,131.0,0.0,1.49,0.05,0.07,0.99,0.07,0.26,0.0
zn,|28|2|7|31|43|27|,634.0,2052.0,136.0,0.0,1.49,0.05,0.1,1.05,0.15,0.26,0.0
zn,|28|2|7|31|43|39|,585.0,2358.0,131.0,0.0,1.49,0.11,0.07,1.05,0.15,0.26,0.0
zn,|28|4|7|31|43|21|,559.0,2140.0,124.0,0.0,1.49,0.08,0.05,0.84,0.07,0.15,0.0
zn,|28|4|7|31|43|27|,608.0,2052.0,129.0,0.0,1.49,0.08,0.08,0.9,0.15,0.15,0.0
zn,|28|4|7|31|43|39|,559.0,2358.0,124.0,0.0,1.49,0.14,0.05,0.9,0.15,0.15,0.0
zn,|28|29|8|31|43|21|,559.0,2140.0,122.0,3.0,1.51,0.05,0.05,0.86,0.14,0.1,0.04
zn,|28|29|8|31|43|27|,608.0,2052.0,127.0,3.0,1.51,0.05,0.08,0.92,0.22,0.1,0.04
zn,|28|29|8|31|43|39|,559.0,2358.0,122.0,3.0,1.51,0.11,0.05,0.92,0.22,0.1,0.04
zn,|28|35|7|42|43|21|,536.0,2140.0,122.0,0.0,1.5,0.05,0.16,0.81,0.15,0.07,0.14
zn,|28|35|7|42|43|27|,585.0,2052.0,127.0,0.0,1.5,0.05,0.19,0.87,0.23,0.07,0.14
zn,|28|35|7|42|43|39|,536.0,2358.0,122.0,0.0,1.5,0.11,0.16,0.87,0.23,0.07,0.14
zn,|28|23|7|25|43|21|,610.0,2140.0,140.0,0.0,1.47,0.05,0.05,0.81,0.26,0.07,0.04
zn,|28|23|7|25|43|27|,659.0,2052.0,145.0,0.0,1.47,0.05,0.08,0.87,0.34,0.07,0.04
zn,|28|23|7|25|43|39|,610.0,2358.0,140.0,0.0,1.47,0.11,0.05,0.87,0.34,0.07,0.04
zn,|28|23|7|31|15|21|,653.0,1833.0,122.0,0.0,1.46,0.05,0.0,0.9,0.15,0.07,0.03
zn,|28|23|7|31|15|27|,702.0,1745.0,127.0,0.0,1.46,0.05,0.03,0.96,0.23,0.07,0.03
zn,|28|23|7|31|15|39|,653.0,2051.0,122.0,0.0,1.46,0.11,0.0,0.96,0.23,0.07,0.03
zn,|28|23|7|31|43|21|,633.0,2140.0,127.0,0.0,1.57,0.05,0.05,0.84,0.15,0.07,0.0
zn,|28|23|7|31|43|27|,682.0,2052.0,132.0,0.0,1.57,0.05,0.08,0.9,0.23,0.07,0.0
zn,|28|23|7|31|43|39|,633.0,2358.0,127.0,0.0,1.57,0.11,0.05,0.9,0.23,0.07,0.0
zn,|28|23|7|31|32|21|,633.0,2245.0,122.0,0.0,1.49,0.1,0.0,0.81,0.33,0.07,0.0
zn,|28|23|7|31|32|27|,682.0,2157.0,127.0,0.0,1.49,0.1,0.03,0.87,0.41,0.07,0.0
zn,|28|23|7|31|32|39|,633.0,2463.0,122.0,0.0,1.49,0.16,0.0,0.87,0.41,0.07,0.0
zn,|28|23|7|37|43|21|,610.0,2140.0,127.0,3.0,1.47,0.05,0.08,0.95,0.15,0.04,0.0
zn,|28|23|7|37|43|27|,659.0,2052.0,132.0,3.0,1.47,0.05,0.11,1.01,0.23,0.04,0.0
zn,|28|23|7|37|43|39|,610.0,2358.0,127.0,3.0,1.47,0.11,0.08,1.01,0.23,0.04,0.0
zn,|28|23|7|42|43|21|,610.0,2140.0,127.0,0.0,1.52,0.05,0.13,0.81,0.15,0.07,0.07
zn,|28|23|7|42|43|27|,659.0,2052.0,132.0,0.0,1.52,0.05,0.16,0.87,0.23,0.07,0.07
zn,|28|23|7|42|43|39|,610.0,2358.0,127.0,0.0,1.52,0.11,0.13,0.87,0.23,0.07,0.07
zn,|28|35|8|31|43|27|,558.0,2052.0,127.0,3.0,1.49,0.05,0.11,0.92,0.19,0.1,0.07
zn,|28|29|9|31|43|27|,608.0,2366.0,127.0,0.0,1.48,0.07,0.08,0.93,0.22,0.07,0.08
zn,|28|23|8|31|43|21|,583.0,2140.0,127.0,3.0,1.51,0.05,0.05,0.86,0.11,0.1,0.0
zn,|28|23|8|31|43|27|,632.0,2052.0,132.0,3.0,1.51,0.05,0.08,0.92,0.19,0.1,0.0
zn,|28|23|8|31|43|39|,583.0,2358.0,127.0,3.0,1.51,0.11,0.05,0.92,0.19,0.1,0.0
zn,|28|29|11|31|43|27|,608.0,2052.0,109.0,0.0,1.48,0.12,0.08,0.89,0.25,0.07,0.07
zn,|28|23|9|31|43|21|,583.0,2454.0,127.0,0.0,1.48,0.07,0.05,1.02,0.11,0.07,0.04
zn,|28|23|9|31|43|27|,632.0,2366.0,132.0,0.0,1.48,0.07,0.08,1.08,0.19,0.07,0.04
zn,|28|23|9|31|43|39|,583.0,2672.0,127.0,0.0,1.48,0.13,0.05,1.08,0.19,0.07,0.04
zn,|28|29|10|31|43|27|,659.0,2052.0,127.0,0.0,1.51,0.05,0.08,0.82,0.29,0.07,0.14
zn,|28|29|10|31|43|39|,610.0,2358.0,122.0,0.0,1.51,0.11,0.05,0.82,0.29,0.07,0.14
zn,|28|23|11|31|43|21|,583.0,2140.0,109.0,0.0,1.48,0.12,0.05,0.98,0.14,0.07,0.03
zn,|28|23|11|31|43|27|,632.0,2052.0,114.0,0.0,1.48,0.12,0.08,1.04,0.22,0.07,0.03
zn,|28|23|11|31|43|39|,583.0,2358.0,109.0,0.0,1.48,0.18,0.05,1.04,0.22,0.07,0.03
zn,|28|35|10|31|43|27|,609.0,2052.0,127.0,0.0,1.49,0.05,0.11,0.82,0.26,0.07,0.17
zn,|28|35|10|31|43|39|,560.0,2358.0,122.0,0.0,1.49,0.11,0.08,0.82,0.26,0.07,0.17
zn,|28|29|36|31|43|19|,584.0,2052.0,118.0,2.0,1.48,0.09,0.05,0.82,0.39,0.07,0.1
zn,|28|29|36|31|43|27|,633.0,2052.0,127.0,2.0,1.48,0.07,0.08,0.82,0.41,0.07,0.04
zn,|28|29|36|31|43|33|,610.0,2052.0,118.0,13.0,1.48,0.15,0.05,0.97,0.34,0.07,0.04
zn,|28|29|36|31|43|39|,584.0,2358.0,122.0,2.0,1.48,0.13,0.05,0.82,0.41,0.07,0.04
zn,|28|29|36|31|43|44|,607.0,2052.0,118.0,2.0,1.48,0.1,0.16,0.9,0.3,0.07,0.04
zn,|28|3|36|31|38|21|,560.0,2351.0,121.0,2.0,1.5,0.12,0.0,0.87,0.22,0.07,0.03
zn,|28|3|36|31|38|27|,609.0,2263.0,126.0,2.0,1.5,0.12,0.03,0.93,0.3,0.07,0.03
zn,|28|3|36|31|38|39|,560.0,2569.0,121.0,2.0,1.5,0.18,0.0,0.93,0.3,0.07,0.03
zn,|28|23|10|31|43|21|,634.0,2140.0,127.0,0.0,1.51,0.05,0.05,0.91,0.18,0.07,0.1
zn,|28|23|10|31|43|27|,683.0,2052.0,132.0,0.0,1.51,0.05,0.08,0.97,0.26,0.07,0.1
zn,|28|23|10|31|43|39|,634.0,2358.0,127.0,0.0,1.51,0.11,0.05,0.97,0.26,0.07,0.1
zn,|28|29|24|31|43|27|,608.0,2052.0,109.0,2.0,1.48,0.05,0.1,0.84,0.37,0.07,0.04
zn,|28|23|10|42|43|27|,660.0,2052.0,132.0,0.0,1.46,0.05,0.16,0.94,0.26,0.07,0.17
zn,|28|35|36|31|38|21|,560.0,2140.0,121.0,2.0,1.56,0.07,0.03,0.81,0.3,0.07,0.07
zn,|28|35|36|31|38|27|,609.0,2052.0,126.0,2.0,1.56,0.07,0.06,0.87,0.38,0.07,0.07
zn,|28|35|36|31|38|39|,560.0,2358.0,121.0,2.0,1.56,0.13,0.03,0.87,0.38,0.07,0.07
zn,|28|35|36|37|43|20|,511.0,2052.0,118.0,12.0,1.53,0.07,0.11,0.81,0.27,0.04,0.1
zn,|28|35|36|42|38|27|,586.0,2052.0,126.0,2.0,1.51,0.07,0.14,0.84,0.38,0.07,0.14
zn,|28|35|36|42|38|39|,537.0,2358.0,121.0,2.0,1.51,0.13,0.11,0.84,0.38,0.07,0.14
zn,|28|23|36|31|43|27|,657.0,2052.0,132.0,2.0,1.48,0.07,0.08,0.82,0.38,0.07,0.0
zn,|28|23|36|31|43|33|,634.0,2052.0,123.0,13.0,1.48,0.15,0.05,0.82,0.31,0.07,0.0
zn,|28|23|36|31|43|39|,608.0,2358.0,127.0,2.0,1.48,0.13,0.05,0.82,0.38,0.07,0.0
zn,|28|23|36|31|43|44|,631.0,2052.0,123.0,2.0,1.48,0.1,0.16,0.9,0.27,0.07,0.0
zn,|28|3|30|31|38|21|,535.0,2436.0,103.0,0.0,1.5,0.12,0.02,0.87,0.18,0.07,0.03
zn,|28|3|30|31|38|27|,584.0,2348.0,108.0,0.0,1.5,0.12,0.05,0.93,0.26,0.07,0.03
zn,|28|3|30|31|38|39|,535.0,2654.0,103.0,0.0,1.5,0.18,0.02,0.93,0.26,0.07,0.03
zn,|28|29|30|31|43|27|,608.0,2137.0,109.0,0.0,1.48,0.07,0.1,0.82,0.37,0.07,0.04
zn,|28|29|30|31|43|33|,585.0,2137.0,100.0,11.0,1.48,0.15,0.07,0.97,0.3,0.07,0.04
zn,|28|29|30|31|43|44|,582.0,2137.0,100.0,0.0,1.48,0.1,0.18,0.9,0.26,0.07,0.04
zn,|28|23|24|31|43|21|,583.0,2140.0,109.0,2.0,1.48,0.05,0.07,0.93,0.26,0.07,0.0
zn,|28|23|24|31|43|27|,632.0,2052.0,114.0,2.0,1.48,0.05,0.1,0.99,0.34,0.07,0.0
zn,|28|23|24|31|43|39|,583.0,2358.0,109.0,2.0,1.48,0.11,0.07,0.99,0.34,0.07,0.0
zn,|28|3|41|31|38|21|,535.0,2351.0,103.0,2.0,1.5,0.1,0.02,0.89,0.14,0.07,0.03
zn,|28|3|41|31|38|27|,584.0,2263.0,108.0,2.0,1.5,0.1,0.05,0.95,0.22,0.07,0.03
zn,|28|3|41|31|38|39|,535.0,2569.0,103.0,2.0,1.5,0.16,0.02,0.95,0.22,0.07,0.03
zn,|28|35|30|31|38|21|,535.0,2225.0,103.0,0.0,1.56,0.07,0.05,0.81,0.26,0.07,0.07
zn,|28|35|30|31|38|27|,584.0,2137.0,108.0,0.0,1.56,0.07,0.08,0.87,0.34,0.07,0.07
zn,|28|35|30|31|38|39|,535.0,2443.0,103.0,0.0,1.56,0.13,0.05,0.87,0.34,0.07,0.07
zn,|28|35|30|37|43|20|,486.0,2137.0,100.0,10.0,1.53,0.07,0.13,0.81,0.23,0.04,0.1
zn,|28|29|41|31|43|27|,608.0,2052.0,109.0,2.0,1.48,0.05,0.1,0.84,0.33,0.07,0.04
zn,|28|29|41|31|43|33|,585.0,2052.0,100.0,13.0,1.48,0.13,0.07,0.99,0.26,0.07,0.04
zn,|28|29|41|31|43|44|,582.0,2052.0,100.0,2.0,1.48,0.08,0.18,0.92,0.22,0.07,0.04
zn,|28|35|30|42|38|27|,561.0,2137.0,108.0,0.0,1.51,0.07,0.16,0.84,0.34,0.07,0.14
zn,|28|35|30|42|38|39|,512.0,2443.0,103.0,0.0,1.51,0.13,0.13,0.84,0.34,0.07,0.14
zn,|28|5|41|31|38|20|,535.0,2052.0,104.0,9.0,1.52,0.11,0.02,0.82,0.11,0.07,0.1
zn,|28|23|30|31|43|27|,632.0,2137.0,114.0,0.0,1.48,0.07,0.1,0.82,0.34,0.07,0.0
zn,|28|23|30|31|43|33|,609.0,2137.0,105.0,11.0,1.48,0.15,0.07,0.82,0.27,0.07,0.0
zn,|28|23|30|31|43|39|,583.0,2443.0,109.0,0.0,1.48,0.13,0.07,0.82,0.34,0.07,0.0
zn,|28|23|30|31|43|44|,606.0,2137.0,105.0,0.0,1.48,0.1,0.18,0.9,0.23,0.07,0.0
zn,|28|35|41|31|38|21|,535.0,2140.0,103.0,2.0,1.56,0.05,0.05,0.83,0.22,0.07,0.07
zn,|28|35|41|31|38|27|,584.0,2052.0,108.0,2.0,1.56,0.05,0.08,0.89,0.3,0.07,0.07
zn,|28|35|41|31|38|39|,535.0,2358.0,103.0,2.0,1.56,0.11,0.05,0.89,0.3,0.07,0.07
zn,|28|35|41|37|43|20|,486.0,2052.0,100.0,12.0,1.53,0.05,0.13,0.83,0.19,0.04,0.1
zn,|28|35|41|42|38|27|,561.0,2052.0,108.0,2.0,1.51,0.05,0.16,0.86,0.3,0.07,0.14
zn,|28|35|41|42|38|39|,512.0,2358.0,103.0,2.0,1.51,0.11,0.13,0.86,0.3,0.07,0.14
zn,|28|23|41|31|43|27|,632.0,2052.0,114.0,2.0,1.48,0.05,0.1,0.84,0.3,0.07,0.0
zn,|28|23|41|31|43|33|,609.0,2052.0,105.0,13.0,1.48,0.13,0.07,0.84,0.23,0.07,0.0
zn,|28|23|41|31|43|39|,583.0,2358.0,109.0,2.0,1.48,0.11,0.07,0.84,0.3,0.07,0.0
zn,|28|23|41|31|43|44|,606.0,2052.0,105.0,2.0,1.48,0.08,0.18,0.92,0.19,0.07,0.0
zn,|34|29|7|31|43|21|,609.0,2140.0,122.0,0.0,1.48,0.05,0.05,1.01,0.22,0.07,0.04
zn,|34|29|7|31|43|27|,658.0,2052.0,127.0,0.0,1.48,0.05,0.08,1.07,0.3,0.07,0.04
zn,|34|29|7|31|43|39|,609.0,2358.0,122.0,0.0,1.48,0.11,0.05,1.07,0.3,0.07,0.04
zn,|34|23|7|31|43|21|,633.0,2140.0,127.0,0.0,1.48,0.05,0.05,0.86,0.19,0.07,0.0
zn,|34|23|7|31|43|27|,682.0,2052.0,132.0,0.0,1.48,0.05,0.08,0.92,0.27,0.07,0.0
zn,|34|23|7|31|43|39|,633.0,2358.0,127.0,0.0,1.48,0.11,0.05,0.92,0.27,0.07,0.0
zn,|34|35|36|31|38|27|,609.0,2052.0,126.0,2.0,1.47,0.07,0.06,0.89,0.42,0.07,0.07
zn,|40|29|7|31|43|21|,518.0,2140.0,113.0,9.0,1.53,0.0,0.05,0.95,0.18,0.07,0.07
zn,|40|29|7|31|43|27|,567.0,2052.0,118.0,9.0,1.53,0.0,0.08,1.01,0.26,0.07,0.07
zn,|40|29|7|31|43|39|,518.0,2358.0,113.0,9.0,1.53,0.06,0.05,1.01,0.26,0.07,0.07
zn,|40|23|7|31|43|27|,591.0,2052.0,123.0,9.0,1.53,0.0,0.08,0.86,0.23,0.07,0.03
zn,|40|23|7|31|43|39|,542.0,2358.0,118.0,9.0,1.53,0.06,0.05,0.86,0.23,0.07,0.03
zn,|40|23|7|42|43|27|,568.0,2052.0,123.0,9.0,1.48,0.0,0.16,0.83,0.23,0.07,0.1
zn,|40|35|7|31|43|27|,517.0,2052.0,118.0,9.0,1.51,0.0,0.11,0.86,0.23,0.07,0.1
zn,|40|23|10|31|43|27|,592.0,2052.0,123.0,9.0,1.47,0.0,0.08,0.93,0.26,0.07,0.13
zn,|40|35|36|31|38|27|,518.0,2052.0,117.0,11.0,1.52,0.02,0.06,0.83,0.38,0.07,0.1
zn,|40|35|36|31|38|39|,469.0,2358.0,112.0,11.0,1.52,0.08,0.03,0.83,0.38,0.07,0.1
zn,|40|35|30|31|38|27|,493.0,2137.0,99.0,9.0,1.52,0.02,0.08,0.83,0.34,0.07,0.1
zn,|40|35|30|31|38|39|,444.0,2443.0,94.0,9.0,1.52,0.08,0.05,0.83,0.34,0.07,0.1
zn,|40|35|41|31|38|27|,493.0,2052.0,99.0,11.0,1.52,0.0,0.08,0.85,0.3,0.07,0.1
zn,|40|35|41|31|38|39|,444.0,2358.0,94.0,11.0,1.52,0.06,0.05,0.85,0.3,0.07,0.1
